"","Temperature","Density","fit","se.fit"
"466",-1.8546365914787,-7.97744360902256,0,0.204177918464375
"467",-1.72932330827068,-7.97744360902256,0,0.202425710641845
"468",-1.60401002506266,-7.97744360902256,0,0.200678623184863
"469",-1.47869674185464,-7.97744360902256,0,0.198936790996522
"470",-1.35338345864662,-7.97744360902256,0,0.197200353333153
"471",-1.2280701754386,-7.97744360902256,0,0.195469453960337
"472",-1.10275689223058,-7.97744360902256,0,0.193744241314392
"473",-0.977443609022558,-7.97744360902256,0,0.192024868669481
"474",-0.852130325814537,-7.97744360902256,0,0.190311494310456
"475",-0.726817042606516,-7.97744360902256,0,0.188604281711554
"476",-0.601503759398497,-7.97744360902256,0,0.186903399721057
"477",-0.476190476190476,-7.97744360902256,0,0.185209022752003
"478",-0.350877192982457,-7.97744360902256,0,0.183521330979045
"479",-0.225563909774436,-7.97744360902256,0,0.1818405105415
"480",-0.100250626566417,-7.97744360902256,0,0.180166753752661
"481",0.0250626566416035,-7.97744360902256,0,0.178500259315373
"482",0.150375939849624,-7.97744360902256,0,0.176841232543896
"483",0.275689223057643,-7.97744360902256,0,0.175189885592001
"484",0.401002506265664,-7.97744360902256,0,0.173546437687259
"485",0.526315789473683,-7.97744360902256,0,0.17191111537141
"486",0.651629072681704,-7.97744360902256,0,0.170284152746671
"487",0.776942355889723,-7.97744360902256,0,0.168665791727803
"488",0.902255639097744,-7.97744360902256,0,0.167056282299668
"489",1.02756892230576,-7.97744360902256,0,0.165455882780008
"490",1.15288220551378,-7.97744360902256,0,0.16386486008703
"491",1.2781954887218,-7.97744360902256,0,0.162283490011392
"492",1.40350877192982,-7.97744360902256,0,0.160712057492019
"493",1.52882205513784,-7.97744360902256,0,0.159150856895161
"494",1.65413533834586,-7.97744360902256,0,0.157600192295933
"495",1.77944862155388,-7.97744360902256,0,0.15606037776153
"496",1.9047619047619,-7.97744360902256,0,0.154531737635131
"497",2.03007518796992,-7.97744360902256,0,0.153014606819413
"498",2.15538847117794,-7.97744360902256,0,0.151509331058424
"499",2.28070175438596,-7.97744360902256,0,0.15001626721642
"500",2.40601503759398,-7.97744360902256,0,0.14853578355208
"501",2.531328320802,-7.97744360902256,0,0.147068259986367
"502",2.65664160401002,-7.97744360902256,0,0.145614088362048
"503",2.78195488721804,-7.97744360902256,0,0.144173672692722
"504",2.90726817042606,-7.97744360902256,0,0.142747429398959
"505",3.03258145363408,-7.97744360902256,0,0.141335787528916
"506",3.1578947368421,-7.97744360902256,0,0.139939188960535
"507",3.28320802005013,-7.97744360902256,0,0.138558088582192
"508",3.40852130325814,-7.97744360902256,0,0.137192954448376
"509",3.53383458646617,-7.97744360902256,0,0.135844267906684
"510",3.65914786967418,-7.97744360902256,0,0.134512523692171
"511",3.7844611528822,-7.97744360902256,0,0.133198229984771
"512",3.90977443609022,-7.97744360902256,0,0.13190190842524
"513",4.03508771929824,-7.97744360902256,0,0.130624094084781
"514",4.16040100250627,-7.97744360902256,0,0.129365335383264
"515",4.28571428571428,-7.97744360902256,0,0.128126193950668
"516",4.41102756892231,-7.97744360902256,0,0.126907244426191
"517",4.53634085213032,-7.97744360902256,0,0.125709074189253
"518",4.66165413533835,-7.97744360902256,0,0.124532283016471
"519",4.78696741854636,-7.97744360902256,0,0.123377482658607
"520",4.91228070175439,-7.97744360902256,0,0.122245296331435
"521",5.03759398496241,-7.97744360902256,0,0.121136358114527
"522",5.16290726817043,-7.97744360902256,0,0.120051312252082
"523",5.28822055137845,-7.97744360902256,0,0.118990812350147
"524",5.41353383458646,-7.97744360902256,0,0.117955520464936
"525",5.53884711779449,-7.97744360902256,0,0.116946106077394
"526",5.6641604010025,-7.97744360902256,0,0.115963244949775
"527",5.78947368421053,-7.97744360902256,0,0.115007617860745
"528",5.91478696741854,-7.97744360902256,0,0.114079909216433
